pl_name,hostname,discoverymethod,disc_year,sy_snum,sy_pnum,sy_dist,ra,dec,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass
"GJ 163 b","GJ 163","Radial Velocity",2013,1,3,15.12850000,62.3228353,-53.3711768,8.63182000000,3.25000000,10.60000000,,3500.00,0.409738,0.400000
"Kepler-27 c","Kepler-27","Transit",2011,1,3,1044.36000000,292.2367608,41.0858710,31.33090000000,4.90000000,4385.87000000,481.00,5400.00,0.590000,0.650000
"Kepler-27 b","Kepler-27","Transit",2011,1,3,1044.36000000,292.2367608,41.0858710,15.33480000000,4.00000000,2895.31000000,610.00,5400.00,0.590000,0.650000
"HD 215497 c","HD 215497","Radial Velocity",2009,1,2,40.54680000,341.6527140,-56.5997984,566.00000000000,13.00000000,111.23994245,,5113.00,0.850000,0.920000
"BD-06 1339 b","BD-06 1339","Radial Velocity",2013,1,2,20.26950000,88.2511811,-5.9963378,3.87280000000,,1523.03372634,,4324.00,0.686355,0.700000
"Kepler-186 d","Kepler-186","Transit",2014,1,5,177.59400000,298.6527360,43.9549884,13.34299600000,1.40000000,2.54000000,379.00,3788.00,0.472000,0.478000
"Kepler-11 d","Kepler-11","Transit",2010,1,6,646.34600000,297.1150949,41.9091092,22.68450000000,3.12000000,7.30000000,653.00,5663.00,1.065000,0.961000
"Kepler-11 b","Kepler-11","Transit",2010,1,6,646.34600000,297.1150949,41.9091092,10.30390000000,1.80000000,1.90000000,849.00,5663.00,1.065000,0.961000
"Kepler-31 c","Kepler-31","Transit",2011,1,3,1664.64000000,294.0230229,45.8530535,42.63180000000,5.30000000,1493.70000000,615.00,6340.00,1.220000,1.210000
"Kepler-32 c","Kepler-32","Transit",2011,1,5,323.84700000,297.8423073,46.5743595,8.75220000000,2.00000000,158.90000000,451.00,3900.00,0.530000,0.580000
"Kepler-1735 b","Kepler-1735","Transit",2021,1,1,245.30300000,281.0503476,47.1882005,7.71792984000,1.19429134,1.84000000,502.00,3975.00,0.509000,0.535000
"HD 66141 b","HD 66141","Radial Velocity",2012,1,1,68.15090000,120.5662825,2.3350265,480.50000000000,12.80000000,1906.90000000,,4323.00,21.400000,1.100000
"HD 208527 b","HD 208527","Radial Velocity",2012,1,1,312.20200000,329.0999413,21.2399220,875.50000000000,12.50000000,3146.40000000,,4035.00,51.100000,1.600000
"MOA-bin-1L b","MOA-bin-1L","Microlensing",2012,1,1,5100.00000000,261.7925000,-29.7939722,,13.00000000,1200.00000000,,,,0.750000
"GU Psc b","GU Psc","Imaging",2014,1,1,47.55010000,18.1464850,17.0650029,,14.17900000,3591.30000000,1050.00,4031.81,0.450458,0.325000
"GJ 163 c","GJ 163","Radial Velocity",2013,1,3,15.12850000,62.3228353,-53.3711768,25.63058000000,2.50000000,6.80000000,,3500.00,0.409738,0.400000
"GJ 163 d","GJ 163","Radial Velocity",2013,1,3,15.12850000,62.3228353,-53.3711768,603.95116000000,5.92000000,29.40000000,,3500.00,0.409738,0.400000
"Kepler-32 d","Kepler-32","Transit",2012,1,5,323.84700000,297.8423073,46.5743595,22.78020000000,2.70000000,39.90890000,328.00,3900.00,0.530000,0.580000
"Kepler-31 d","Kepler-31","Transit",2014,1,3,1664.64000000,294.0230229,45.8530535,87.64510000000,3.90000000,2161.24400000,484.00,6340.00,1.220000,1.210000
"HAT-P-45 b","HAT-P-45","Transit",2014,1,1,298.64000000,274.3732697,-3.3810594,3.12899200000,15.98400000,283.49200000,1652.00,6330.00,1.319000,1.259000
"HAT-P-44 b","HAT-P-44","Transit",2014,1,2,347.85000000,213.1438604,47.0147826,4.30121900000,13.92200000,111.87100000,1108.00,5295.00,0.949000,0.942000
"MOA-2010-BLG-073L b","MOA-2010-BLG-073L","Microlensing",2012,1,1,2800.00000000,272.5472580,-26.5229319,,12.40000000,3500.00000000,,,,0.160000
"HAT-P-27 b","HAT-P-27","Transit",2011,2,1,199.17300000,222.7673221,5.9473626,3.03957700000,11.43000000,197.05000000,1091.99,5316.00,0.864673,0.916000
"DENIS-P J082303.1-491201 b","DENIS-P J082303.1-491201","Astrometry",2013,1,1,20.77000000,125.7620668,-49.2003008,246.36000000000,11.90000000,9057.77000000,,,,0.075000
"HIP 63242 b","HIP 63242","Radial Velocity",2013,1,1,156.45600000,194.3824825,-65.6463263,124.60000000000,12.50000000,2917.56000000,,4830.00,10.275655,1.540000
"Kepler-31 b","Kepler-31","Transit",2011,1,3,1664.64000000,294.0230229,45.8530535,20.86130000000,5.50000000,36.74180000,781.00,6340.00,1.220000,1.210000
"Kepler-32 f","Kepler-32","Transit",2012,1,5,323.84700000,297.8423073,46.5743595,0.74296000000,0.82000000,969.22800000,1026.00,3900.00,0.530000,0.580000
"HD 66428 c","HD 66428","Radial Velocity",2021,1,2,53.28170000,120.8691654,-1.1636019,10478.84437000000,13.50000000,560.64930995,,5716.00,1.130000,1.010000
"Kepler-424 c","Kepler-424","Radial Velocity",2014,1,2,698.64600000,298.6249797,48.5774500,223.30000000000,12.70000000,2215.18000000,,5460.00,0.940000,1.010000
"KMT-2023-BLG-1896L b","KMT-2023-BLG-1896L","Microlensing",2025,1,1,5490.00000000,271.0317500,-26.9589194,,4.19000000,16.35000000,,,,0.720000
"HD 190984 b","HD 190984","Radial Velocity",2009,1,1,148.18700000,302.8779827,-64.6202728,4885.00000000000,13.00000000,1137.82569706,,5988.00,1.530000,0.910000
"Kepler-134 c","Kepler-134","Transit",2014,1,2,334.79700000,284.7391156,49.5984448,10.10578500000,1.26000000,2.13000000,892.00,5983.00,1.176000,0.956000
"Kepler-210 b","Kepler-210","Transit",2014,1,2,232.75000000,292.5034196,43.0832188,2.45323400000,2.94000000,8.96000000,737.00,4559.00,0.650000,0.770000
"Kepler-422 b","Kepler-422","Transit",2014,1,1,722.79500000,282.6296334,46.3232807,7.89144830000,12.89000000,136.66000000,1028.00,5972.00,1.240000,1.150000
"Kepler-426 b","Kepler-426","Transit",2014,1,1,843.69500000,289.4346668,49.4734550,3.21751883000,12.22000000,108.06000000,1300.00,5725.00,0.920000,0.910000
"Kepler-16 b","Kepler-16","Transit",2011,2,1,75.08520000,289.0758307,51.7572290,228.77600000000,8.44930000,105.83300000,,4450.00,0.648900,0.689700
"KOI-94 d","KOI-94","Transit",2013,2,4,477.05200000,297.3330716,41.8911186,22.34298900000,11.27000000,106.00000000,806.00,6182.00,1.520000,1.277000
"KOI-94 b","KOI-94","Transit",2013,2,4,477.05200000,297.3330716,41.8911186,3.74320800000,1.71000000,10.50000000,1486.00,6182.00,1.520000,1.277000
"Kepler-35 b","Kepler-35","Transit",2011,2,1,1819.17000000,294.4969550,46.6896733,131.45800000000,8.16000000,40.36300000,,5606.00,1.028400,0.887700
"HD 103774 b","HD 103774","Radial Velocity",2013,2,1,56.40890000,179.2310729,-12.1079951,5.88810000000,13.30000000,116.00000000,,6489.00,1.581047,1.335000
"HD 109271 b","HD 109271","Radial Velocity",2013,1,2,55.87160000,188.3973970,-11.6215204,7.85430000000,4.31000000,17.16200000,,5783.00,1.294595,1.047000
"Kepler-415 c","Kepler-415","Transit Timing Variations",2014,1,2,530.48700000,293.8045041,38.6390517,8.70800000000,2.01000000,4.70000000,543.00,4362.00,0.643000,0.670000
"HD 50554 b","HD 50554","Radial Velocity",2002,1,1,31.16640000,103.6782730,24.2451409,1293.00000000000,12.80000000,1859.29618095,,5987.00,1.020000,1.040000
"Kepler-428 b","Kepler-428","Transit",2014,1,1,686.28400000,290.5817432,40.5773106,3.52563254000,12.11000000,403.63000000,1070.00,5150.00,0.800000,0.870000
"Kepler-425 b","Kepler-425","Transit",2014,1,1,646.64700000,290.3579781,40.5676965,3.79701816000,10.96200000,79.45000000,1070.00,5170.00,0.860000,0.930000
"WASP-70 A b","WASP-70 A","Transit",2014,2,1,222.35500000,315.4771912,-13.4333821,3.71302030000,13.04700000,187.51200000,1387.00,5763.00,1.215000,1.106000
"KOI-94 e","KOI-94","Transit",2013,2,4,477.05200000,297.3330716,41.8911186,54.32031000000,6.56000000,35.00000000,584.00,6182.00,1.520000,1.277000
"Kepler-396 c","Kepler-396","Transit",2013,1,2,223.75700000,296.1328135,48.9773095,88.50500000000,5.30000000,17.90000000,390.00,5656.00,1.060000,0.850000
"MOA-2010-BLG-477L b","MOA-2010-BLG-477L","Microlensing",2012,1,1,2300.00000000,271.5310060,-31.4544773,,13.60000000,480.00000000,,5950.00,,0.670000
"HD 183263 b","HD 183263","Radial Velocity",2004,1,2,54.19550000,292.1022982,8.3579183,624.87404000000,13.10000000,1103.18240070,,5948.00,1.230000,1.060000
"HD 166724 b","HD 166724","Radial Velocity",2012,1,1,45.13420000,273.4988604,-42.5757218,5144.00000000000,13.00000000,1207.74794660,,5127.00,0.797485,0.810000
"Kepler-122 f","Kepler-122","Transit Timing Variations",2014,1,5,1027.45000000,291.1118647,39.9490248,56.26800000000,1.75000000,36.00000000,543.00,5917.00,0.949000,1.030000
"Kepler-96 b","Kepler-96","Transit",2014,1,1,122.88100000,297.0698263,40.5252039,16.23850000000,2.67000000,8.46000000,711.00,5690.00,1.020000,1.000000
"CoRoT-23 b","CoRoT-23","Transit",2011,1,1,1060.97000000,279.7826586,4.3577516,3.63130000000,11.77000000,889.90000000,1660.00,5900.00,1.610000,1.140000
"BD+20 274 b","BD+20 274","Radial Velocity",2012,1,1,1322.51000000,25.9203179,21.0052692,578.20000000000,13.00000000,1334.88600000,,4296.00,17.300000,0.800000
"HD 219415 b","HD 219415","Radial Velocity",2012,1,1,165.18400000,348.7243579,56.7303001,2093.30000000000,13.80000000,317.83000000,,4820.00,2.900000,1.000000
"HD 150706 b","HD 150706","Radial Velocity",2012,1,1,28.26970000,247.8255687,79.7894032,5894.00000000000,13.30000000,772.32302901,,5961.00,0.960000,1.170000
"OGLE-2011-BLG-0251L b","OGLE-2011-BLG-0251L","Microlensing",2012,1,1,2570.00000000,264.5590830,-27.1361389,,14.20000000,170.00000000,,,,0.260000
"Kepler-414 c","Kepler-414","Transit Timing Variations",2014,1,2,413.46000000,297.9615616,48.2443363,7.17100000000,3.01000000,29.90000000,890.00,5536.00,0.946000,0.890000
"HD 3167 e","HD 3167","Radial Velocity",2022,1,4,47.28990000,8.7401487,4.3807215,96.63000000000,2.83000000,8.41000000,374.80,5261.00,0.880000,0.837000
"Kepler-42 c","Kepler-42","Transit",2011,1,3,40.05950000,292.2196000,44.6173667,0.45328509000,0.73000000,60.33700000,720.00,3068.00,0.170000,0.130000
"Kepler-33 c","Kepler-33","Transit",2011,1,5,1209.16000000,289.0775348,46.0051696,13.17562000000,3.20000000,0.39000000,1009.00,5904.00,1.820000,1.291000
"Kepler-641 b","Kepler-641","Transit",2016,1,1,969.91800000,291.8235292,42.5161945,9.48961571000,1.85000000,4.08000000,926.00,5713.00,1.130000,1.020000
"Kepler-410 A b","Kepler-410 A","Transit",2013,2,1,147.52700000,283.1510448,45.1400838,17.83364800000,2.83800000,8.44000000,866.00,6273.00,1.352000,1.214000
"Kepler-314 c","Kepler-314","Transit",2014,1,2,268.88100000,294.6741507,42.0756037,5.96039200000,2.90000000,8.75000000,890.00,5378.00,0.950000,0.990000
"HD 168863 b","HD 168863","Radial Velocity",2022,1,1,39.89790000,275.6642157,-18.0219726,14773.93272000000,12.70000000,2154.87659946,,4905.00,0.777826,0.800000
"HD 89839 b","HD 89839","Radial Velocity",2023,1,1,57.30630000,155.1688790,-53.6640291,3441.00000000000,12.90000000,1592.32031907,,6314.00,1.285880,1.210000
"Kepler-415 b","Kepler-415","Transit Timing Variations",2014,1,2,530.48700000,293.8045041,38.6390517,4.17600000000,1.21000000,119.90000000,694.00,4362.00,0.643000,0.670000
"Kepler-338 e","Kepler-338","Transit Timing Variations",2014,1,4,552.79800000,282.9790593,40.7844188,9.34100000000,1.56000000,8.50000000,1143.00,5999.00,1.735000,1.140000
"Kepler-33 e","Kepler-33","Transit",2011,1,5,1209.16000000,289.0775348,46.0051696,31.78440000000,4.02000000,5.57000000,752.00,5904.00,1.820000,1.291000
"Kepler-33 b","Kepler-33","Transit",2011,1,5,1209.16000000,289.0775348,46.0051696,5.66793000000,1.74000000,3.68000000,1336.00,5904.00,1.820000,1.291000
"Kepler-46 c","Kepler-46","Transit Timing Variations",2012,1,3,777.06000000,289.2687388,42.6041819,57.01100000000,13.50000000,119.49900000,455.00,5155.00,0.938000,0.902000
"Kepler-318 b","Kepler-318","Transit",2014,1,2,489.14100000,298.4828337,46.7936357,4.66271500000,4.71000000,19.90000000,1039.00,5746.00,1.189000,1.073000
"Kepler-314 b","Kepler-314","Transit",2014,1,2,268.88100000,294.6741507,42.0756037,2.46106900000,0.83000000,0.49800000,1195.00,5378.00,0.950000,0.990000
"Kepler-46 b","Kepler-46","Transit",2012,1,3,777.06000000,289.2687388,42.6041819,33.60134000000,9.05700000,1907.00000000,543.00,5155.00,0.938000,0.902000
"USco CTIO 108 b","USco CTIO 108","Imaging",2008,1,1,144.01900000,241.4752653,-18.3124167,,12.30000000,4449.62000000,,2700.00,0.345365,0.060000
"Kepler-130 c","Kepler-130","Transit",2014,2,3,316.66300000,288.4505905,40.2452006,27.50868000000,2.90000000,8.75000000,683.00,5879.00,1.170000,1.000000
"Kepler-418 b","Kepler-418","Transit",2014,1,2,1002.53000000,294.4335228,38.3554729,86.67856000000,13.45000000,349.61124770,434.00,5820.00,1.090000,0.980000
"Kepler-33 f","Kepler-33","Transit",2011,1,5,1209.16000000,289.0775348,46.0051696,41.02902000000,4.46000000,9.60000000,691.00,5904.00,1.820000,1.291000
"Kepler-33 d","Kepler-33","Transit",2011,1,5,1209.16000000,289.0775348,46.0051696,21.77596000000,5.35000000,3.91000000,853.00,5904.00,1.820000,1.291000
"HD 155358 c","HD 155358","Radial Velocity",2007,1,2,43.61970000,257.3930947,33.3549277,391.90000000000,13.90000000,261.00000000,,5900.00,1.380000,0.920000
"Kepler-52 b","Kepler-52","Transit",2012,1,3,321.54200000,286.7380152,49.9757383,7.87735650000,2.10000000,135.00000000,553.00,4075.00,0.520000,0.540000
"Kepler-58 b","Kepler-58","Transit",2012,1,4,969.25200000,296.3586251,39.1152033,10.21849540000,2.78000000,35.50000000,920.00,5843.00,1.030000,0.950000
"HD 183263 c","HD 183263","Radial Velocity",2008,1,2,54.19550000,292.1022982,8.3579183,4667.97841000000,12.50000000,2958.98246917,,5948.00,1.230000,1.060000
"HD 187123 b","HD 187123","Radial Velocity",1998,1,2,45.95480000,296.7428786,34.4189900,3.09658280000,14.20000000,166.21800000,,5790.00,1.150430,1.040000
"V0391 Peg b","V0391 Peg","Pulsation Timing Variations",2007,1,1,1195.98000000,331.0504119,26.4188227,1170.00000000000,13.10000000,1017.05600000,,29300.00,0.230000,0.500000
"Kepler-62 e","Kepler-62","Transit",2013,1,5,300.87400000,283.2125621,45.3496992,122.38740000000,1.61000000,36.00000000,270.00,4925.00,0.640000,0.690000
"HD 197037 b","HD 197037","Radial Velocity",2012,2,1,33.19440000,309.8869681,42.2475930,1035.70000000000,13.90000000,251.00000000,,6150.00,1.105000,1.110000
"CFBDSIR J145829+101343 b","CFBDSIR J145829+101343","Imaging",2011,1,1,23.10000000,224.6208333,10.2286111,10037.50000000000,12.40000000,3337.10000000,370.00,580.50,,0.021000
"Kepler-269 b","Kepler-269","Transit",2014,1,2,2257.32000000,290.2151459,41.7759810,5.32671800000,2.47000000,6.66000000,1007.00,5847.00,0.959000,0.920000
"Kepler-300 c","Kepler-300","Transit",2014,1,2,1098.45000000,295.2886934,48.5997243,40.71495500000,2.25000000,5.69000000,516.00,5986.00,0.900000,1.070000
"Kepler-149 d","Kepler-149","Transit",2014,1,3,571.03400000,285.8537014,38.3840916,160.01803200000,3.96000000,14.90000000,306.00,5381.00,0.953000,1.013000
